review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1BVQTPM74ZOTB,4,29,34,N,
R18Q61M9IJOFHX,5,25,25,N,
R3RRKCMTVKNTAR,2,75,86,N,
R1CSU2A28997YP,5,21,24,N,
RP51I5DLGAKKY,1,33,37,N,
R16OYQG9QW0DZK,5,21,23,N,
R1E6O0I7HKQS82,5,26,28,N,
R36NVN0P1NUTXK,5,28,29,N,
R2K73PTKLVAFBH,1,29,33,N,
R22FQ4FG7UTVN0,1,142,148,N,
R2DPOA2V466U8R,1,26,32,N,
R3I7836MLCCW1O,1,19,21,N,
R3QM9LWZS10ZX3,5,19,26,N,
R168CIBAO2A784,5,22,26,N,
R1SN8H87V9TV14,5,20,20,N,
R19Z2Z7T38E9ZS,2,30,31,N,
R7ZLT3U1W22NH,1,39,55,N,
R2BNEE4FJHLRR7,2,21,26,N,
R3KQWO24WIS4C9,5,93,94,N,
R3EYXNUFZE0CRG,4,19,20,N,
RSN2975IC4QZT,1,21,25,N,
R3B6QSJ2P1R560,1,35,49,N,
R19K9BQDTKAQBU,4,21,22,N,
R3S59ON1TGGJIS,3,19,21,N,
RQ5RSA1C0ZBHE,1,105,139,N,
R2KUZUC0SP774R,5,80,91,N,
R3T7PBK6JC7I0V,5,18,20,N,
R31PFT3PEHQPCN,5,44,54,N,
R123OH2QX0KOTP,1,24,30,N,
R697A1ZC4WU1K,5,67,71,N,
R17Q8R4POEQBOS,3,77,84,N,
R1MKHA372BBVYA,5,18,21,N,
R3KHKSSXM6EXWG,5,35,37,N,
R1BQLJ544FVLWK,5,31,36,N,
R34JU3IW9JUHVW,5,33,33,N,
R28GE7XHLF9RBX,5,17,23,N,
RKCDV5NO5L3B0,5,22,22,N,
R3JURTP4ZWZNB0,5,78,81,N,
RNRBH7A3Q8OLI,3,19,21,N,
R2DSIH77OZK3IX,4,39,40,N,
R37CR4ZMPVFIM7,5,87,89,N,
R35DJC4CL3U01C,5,32,37,N,
RBE4IDSQSFVS1,4,19,22,N,
R16YUJS58A2FV5,5,30,34,N,
R3FPXM4H6WG8FS,5,28,28,N,
R2XIDRCRGY0HO1,5,65,65,N,
R11SJCTZYCYX1S,5,68,72,N,
R2W7065X2W9VWR,5,383,411,N,
RK0FKGOJK3MEN,1,25,30,N,
R3BLZ5HO8XGV68,5,22,23,N,
R18HG9A8N124CB,1,24,26,N,
RE8LV56F4R0V5,1,18,20,N,
R3VQNJJ39BUSZE,5,37,42,N,
R2AWKW542R9IWO,2,96,106,N,
R1IDXA953VLON5,3,36,42,N,
RQSSLPUAVVPS4,5,54,60,N,
R1F1LA6AY0C61X,5,88,100,N,
R3PZ3FHIYXAS31,2,51,64,N,
R1F57HXPAURVCZ,2,29,38,N,
R3D5R8557P9WFU,3,36,38,N,
R1ASZ6G0D2DXPF,4,29,34,N,
RHP77U2OCSSC5,5,27,28,N,
R1QIZ8BUJ8J6CV,5,510,542,N,
R13Y7FL11FK2K5,3,34,35,N,
R367L9NX4RINYA,5,44,47,N,
RD9O96K34PZ8Z,5,68,70,N,
R2BQ4EE8TRSGDY,5,37,47,N,
RMVFC7JY8E1H2,1,22,24,N,
R29PCK9HVEUCR6,1,29,30,N,
R19ALM73IE8OE7,3,40,49,N,
RWKRMUNTV2Q8A,5,20,23,N,
R3D9FMZK9P11OK,5,76,85,N,
R3AT901JNSFKBO,5,24,25,N,
R6YHNBN878LWQ,5,47,52,N,
R2VA3SCKKAIS99,5,24,24,N,
R2JQFZ19FSFMI9,4,33,37,N,
R3FW3ES03NI9WG,5,19,23,N,
R16KO93EPP7CP8,2,113,122,N,
R6IQ96CX7BT13,5,19,20,N,
R2UBBPLDDYO7XB,5,21,26,N,
R1KMPKO7D39LML,5,98,103,N,
R2R2WO0NTZUMFU,5,34,34,N,
R3JGILCC4EOIY7,5,64,70,N,
RLXBEM7R56L2W,4,57,58,N,
R1JCQPMBB0MUHZ,5,17,22,N,
R2Y5OYJF7HX71C,4,29,31,N,
R1XAURIEP2CCH5,5,29,32,N,
RMTNV6XDCUM1B,5,18,21,N,
R2FM8GYQRPH7XW,5,20,27,N,
R1L3EY6UMVZJXR,5,46,52,N,
R22TUOIH8SRH2X,5,51,54,N,
R1VAWW9Z4TVAQ7,3,30,32,N,
RCGQ79KHNENHK,3,381,396,N,
R1UBQXFI9WKVC,1,26,30,N,
R23ONAKDQ0GFS0,1,42,50,N,
R2DX773R9DUX98,3,16,20,N,
R28FSBKZ8JEXIK,5,200,209,N,
RAKXMHUQPT237,1,72,83,N,
R3UNGZB3I7WUQA,1,33,42,N,
R12SLID1YDOIZ8,4,21,23,N,
R1WHFI7HF0H3GS,5,20,21,N,
RL6ZV2PVVLPYI,5,215,228,N,
R1PT718403G360,5,119,127,N,
R2UKZ2TEGQ1FGF,5,585,610,N,
R17DAYXASEVCIA,2,20,22,N,
R22SQS9UGE3CBL,5,28,31,N,
R2VSY0QCUG7PW8,4,24,25,N,
R3UENSXLXBASEB,5,49,51,N,
R8EDOHKAMUBEN,3,26,27,N,
RPU7PYLN0MSNA,2,18,20,N,
R3SUI63MRKN5XM,1,45,59,N,
R3BINDGW0H1KUB,5,24,28,N,
R36X91KAXF004S,5,62,63,N,
R1CCIAFQYQQ7SQ,5,57,63,N,
R28HY3R07R0EGY,5,36,36,N,
R1XY6BH1KQPAE7,5,21,21,N,
R13DJF4ZA47NOD,5,18,20,N,
R1O8FZKS9UZVN7,5,28,29,N,
R2JMJ2CVHXLODC,1,28,38,N,
RDXEC7YCA2SWH,5,31,35,N,
R263CMUQQMCV7G,4,376,392,N,
R16AX8GBS7H14M,5,26,26,N,
R1VFZHIIVJPBA3,5,20,21,N,
R2BJIH2YWJDSX8,5,37,38,N,
R1D2OOOPNQ19FN,5,23,25,N,
R2OW48FHTAYNK,5,22,25,N,
R1F6AZBJCHF3A7,4,28,31,N,
R3HNWX7FVBHVRD,4,27,31,N,
R1DXP1D12B6QMS,4,26,29,N,
R2C4889HXJHCML,5,23,26,N,
R3C5KOZ1EAO115,1,20,22,N,
R2A164R3YUEUS,5,69,83,N,
R2F9ZM3R3WUZ64,1,31,31,N,
R3MQ2I2QTN57FQ,1,22,22,N,
RQI6YH91H3ZQL,4,42,43,N,
R2LD6S3T0R0G0E,3,29,35,N,
R1XSDDQX9KC9KI,5,62,63,N,
R1C0NVRYHDGPFY,5,25,29,N,
R29ATAKP86O0IX,3,92,109,N,
R12YJKLYUSMW5U,5,28,30,N,
R3NUGRMNTI0UD6,5,17,22,N,
R357KQYSEJKM88,1,103,124,N,
R1NNP6SSGH0JBT,5,22,23,N,
R1VNVY9HR5CP90,1,27,28,N,
R2YYQW7PALLSCT,4,264,282,N,
RW3FDGCWD4ZI4,5,21,23,N,
R1K7DMYIGEMH36,5,45,48,N,
R5UM9FIVZU1T9,1,14,21,N,
R22871KK0ZRV3Y,5,41,52,N,
R1FJNWR5DTYSYW,2,35,40,N,
R1Q7TH02H3MLX4,2,46,46,N,
R2R9FGOPAC1J89,5,19,22,N,
R3PEIRHNQAVEPP,5,62,70,N,
RYNM4UY3ZDYQ1,5,69,70,N,
R16UD9A8C27K0U,5,55,60,N,
RLPHGAP4B5FRY,5,40,46,N,
R2WR243WYMEKXH,2,103,114,N,
RRVA1IBATFZ7C,5,31,39,N,
R23ONW3BLZIB4R,5,37,39,N,
RLFP4GNQAEGXC,5,17,20,N,
RSV84XJ0G5TUN,1,51,53,N,
R235BUONU28J8C,4,22,29,N,
R2KHVZZM9HWER0,5,62,66,N,
RLKXP5CISB4S,5,17,23,N,
R366ONAT1VIN19,5,22,23,N,
R2CV4XQSYJ6JD0,2,27,31,N,
R3D06QESQHDRX3,1,26,30,N,
R26JVT06JACWG8,5,23,26,N,
R3QJIJSI23UUQT,1,40,52,N,
R4PDQ14937SIE,5,113,118,N,
R3VAKGVO996638,5,19,21,N,
R198GUS9BVX2XQ,1,50,51,N,
RYYWBOR2JHLU7,5,31,38,N,
ROYUQXVM5NC8I,4,20,24,N,
R3EO3PFTU99QCJ,5,29,29,N,
R36YBHMH3PIOST,1,90,96,N,
RG00LBBKXCYUW,1,29,36,N,
R2T4CC6SELST2Q,5,24,28,N,
RFTYOVIV3GRNM,4,126,127,N,
R1F5A00BGQ5KX1,4,67,68,N,
R1B7GHD7PFK58Z,5,19,20,N,
REV79XEO27CWP,1,36,36,N,
R1U37EARIKGE5X,1,109,120,N,
R145QJ27J3OICM,5,31,34,N,
R2J1KXQB76XQU5,5,71,81,N,
R3IRMHS0ZX973G,4,93,96,N,
R1RKCHOT7KFVC0,5,22,22,N,
R3CU1U6Y8EQIU4,4,23,23,N,
RBR51OTSPDKZ7,1,25,32,N,
RX2ELRDLIPZ6I,5,25,27,N,
R3384727YII8E6,5,23,24,N,
R288MNSUW1ZIC9,5,23,24,N,
R1GH9ZEF50BAM1,1,136,159,N,
R219FRIJT26MKI,5,38,39,N,
R2OXF5HH60C6EG,5,70,78,N,
R1LG7N4P1QJ37Y,1,26,27,N,
R1HW659QXUJU1Z,3,20,23,N,
R1RT5G5SJQ6ZZ6,5,95,99,N,
RPRTYA6PSSUXN,2,16,20,N,
R2CY2UDX23COBS,5,51,62,N,
ROYZM0XLHBMLG,4,28,35,N,
R1D8FT3Y2KX4WZ,5,97,101,N,
R2T50ZRX788MRF,5,46,51,N,
R3PG1Y3ZT3G1VW,5,21,21,N,
R3U88UFSSKM27U,5,55,59,N,
R1980VC75TEOHP,5,44,50,N,
R1Q8T8YPM99GNO,4,27,29,N,
RX4PHWZJWN38P,5,20,21,N,
R1L6OJB0KD2FHN,4,112,115,N,
RTQC1XYB8HFAV,5,112,117,N,
R29SU2YBFYU0G7,5,29,34,N,
R1W2SDW9PTDMEQ,1,19,24,N,
R3I8EBGPLB8TVS,4,22,24,N,
R1OOISUTPCP9GI,1,35,45,N,
RAQ3TJTK4BNX8,4,235,246,N,
R2A9QI861DQ9DZ,4,23,27,N,
R1J0QDR7JFECQV,5,218,233,N,
R2M01DCA7S3Z37,5,20,21,N,
R13HPA47XR1RP5,3,21,23,N,
R3KB3KAJ1EEJN1,2,38,40,N,
R2TSSBGOUC2F7W,5,29,29,N,
R2P712YTWYYICG,3,16,20,N,
RGCKIBJ88T9OL,5,262,275,N,
R2E560D6I16Z12,2,20,21,N,
R3TEA7JM6HJ2PZ,1,17,20,N,
R6O0HLYNHCBJF,5,25,27,N,
R3Q2MYNBW3CMQ4,5,63,72,N,
R1ORVR7PYE79LU,5,24,26,N,
R5JKAT5EP1POX,1,25,36,N,
R1FUDZ5A9EO9XI,5,79,80,N,
R103PC49WG2Y8N,5,21,21,N,
R2JSOUALD08BT9,5,97,100,N,
RQ70Z9F9XM6P9,5,20,22,N,
ROQ5M2HP1BIB6,1,17,22,N,
R3O4M1IO39X7TP,3,27,27,N,
R6ZJPJ6VH2L0I,1,46,48,N,
R2FD5AMFO5JS3Q,5,21,21,N,
R1D9J2XR2X4H8O,5,23,24,N,
R26QBNISA2URZA,5,31,35,N,
R4KSC4GZPOCSZ,5,35,38,N,
RAQGEGEOK3DP4,5,21,23,N,
R2TBK6BG26FZVC,1,47,51,N,
R1EOW0IT1D6FO2,5,34,40,N,
R3CUXZ5GVBWQB0,1,26,27,N,
R1XLM161RP25SX,4,28,29,N,
R3VYE9BXE0SLSA,2,120,129,N,
R3BOBG46BNBR8R,5,24,25,N,
R1TS9QWKFJRBMY,5,181,208,N,
RVY0PZ7CT2FL1,3,41,51,N,
R2B4HS0DJ9XC3X,1,46,48,N,
R2NF435PLW61W2,2,51,53,N,
R3O3MYH0A7CU5S,4,40,46,N,
R1SV3DFMW2148E,5,24,25,N,
R12MSYJZOTY1HP,5,20,22,N,
RO68KQMIHO3FO,1,137,154,N,
R7WS40G9BOLO9,5,40,48,N,
R1ET4XGQ5FIZVF,1,90,102,N,
R1H0G6GUAXM9XT,5,139,163,N,
R1R0JINH267E87,3,26,29,N,
R2FQYBUT91DONB,5,24,27,N,
R20JH7JOYBYQ06,5,28,29,N,
R1RTKR7K3IPEUV,4,25,25,N,
R1F5IJ3AM8U8EV,1,56,71,N,
R2RE20WPKO2R43,5,31,32,N,
R1V4R3LVU86GIN,5,56,63,N,
R27KWJ8JRD88JU,1,19,23,N,
R2PJ5ZBEOPBN72,1,42,53,N,
R2XKMX1AYL0VJE,5,20,23,N,
R17K3VDI5V8XUO,4,41,41,N,
R1M11H21B7CYTX,5,113,117,N,
RK2NGADB663WI,5,22,22,N,
R3JU7C5Y0W1XCG,1,29,31,N,
RURAIQ8LGR6IA,5,22,24,N,
R2YGFNWZV7RI1I,5,20,26,N,
R3VC5ML5YKLQTU,5,23,24,N,
R1U5GABSY88EML,5,25,26,N,
R2Y2Y81JMR7YFS,5,27,33,N,
R2TAPKN6A3V221,5,58,60,N,
R1LROR313YGR39,5,38,47,N,
R3PPE1SGM7HX2U,2,50,59,N,
R1Q2X1ABB7HGCA,5,33,33,N,
R382ZQ2ADYQJ0K,5,28,29,N,
R3RDT2NBU8Q07,1,47,50,N,
R11IG0DHN2IVPA,4,97,97,N,
R32SCNVQ62XBXO,1,42,46,N,
R35B6ORNMHF9P2,5,28,32,N,
R3R19HB4U3AL39,4,103,106,N,
R2RAH75N7IOBEM,5,139,141,N,
R2KKQYXCZ6PNK9,5,47,49,N,
R3E68HFCBVV4Z1,5,32,40,N,
R1ZMDZEJTZGQHW,5,24,24,N,
R3FK8KFRNGCESM,5,18,22,N,
RCYJV6MJECVJ3,5,1576,1593,N,
RPCDQ6NO5Q9HG,5,27,29,N,
R1Y0DS00K00ZMT,1,40,46,N,
RJTEXQDZTVCYC,5,26,26,N,
R15QFGW4ZG3WKD,5,18,20,N,
R2O42SNORXACHW,4,23,23,N,
RB9W2AKXSGSYV,2,32,32,N,
R3MUXRPYYASN9,5,53,60,N,
R1VIRJ1YUJUCMF,5,19,20,N,
R374FZ3EMDMG9M,5,102,121,N,
R111NJU2E9Q1HQ,5,42,44,N,
R2RSRJMHSCDXO2,1,18,24,N,
R2ALL4L4TTS06D,3,45,48,N,
R1RZBPH5U2AVRG,5,143,190,N,
R15VYEGFX6KCIO,1,35,41,N,
RFQ2PM49Y13JZ,4,21,25,N,
R3TMXCAA80E29C,5,30,33,N,
R249UBH7A54BJC,5,21,22,N,
R314FL2UYMOLFH,1,25,26,N,
R20EOCDJTEW832,5,21,25,N,
R1OKY4JU6NCLH8,4,48,54,N,
RLGPL8FQS5GP1,3,18,27,N,
R3E6WGFSCGMDT4,1,37,43,N,
R38OYMVD9XMIJ0,4,83,86,N,
RTWZCQN23LDL,5,29,34,N,
R1APKJG4YDVEEO,4,21,21,N,
RPNCU2QKOWXQO,5,24,28,N,
R2ZM1TMG26YBGR,5,22,24,N,
R28QJS5IUZK4F6,5,18,20,N,
R15JF7BOU2EZLU,5,23,27,N,
R2H9IY71UJ5RJ,4,17,20,N,
RXSO8INFWLO0R,3,26,27,N,
R8X3WS82E5EFB,5,38,43,N,
R2R0WB2T9Z2UVS,4,21,22,N,
R2EDZC8J19F1IB,5,22,24,N,
R6C7TGEOJCWSA,5,28,28,N,
R17LBCIRUTIZKR,2,28,29,N,
R2VPB587K951UB,5,27,30,N,
R38Y4791G65EBB,4,54,60,N,
R189G7NGXNU4WB,5,23,25,N,
R3RSU4Z26XLZSE,5,26,29,N,
R27NVILFQHSRKH,5,17,23,N,
R2FC2YPPPILY2Z,1,21,24,N,
R1V52K5WWAVW4A,1,78,83,N,
R2DGU94T7DUKWZ,5,21,22,N,
R2UVQSHVRHQC3I,5,131,138,N,
R2X76CJVMNE8UU,5,22,23,N,
R374FXS05R43HI,5,60,64,N,
R25LCFXRC0S8KU,1,21,24,N,
R2KH81D1WB83VE,5,57,57,N,
REDA9K4MLX3Z8,1,36,49,N,
RQSLN3XHGCD0T,5,57,68,N,
R37U0NNH656ZXF,3,17,23,N,
R1P3G364OIPHUB,5,69,69,N,
R2WZ5PS93SHDZM,5,96,97,N,
R1MAS1P5GC6T8A,5,96,98,N,
R1J14OGMD0U9EA,5,20,20,N,
RL7ZXCZEAV8V9,5,68,69,N,
R1UEPJ86FLKY42,5,20,20,N,
R2BB08H6GIB5GG,1,24,28,N,
R8NC2J6PSYIV1,1,43,50,N,
RKNA7BLBT5ZH9,5,20,21,N,
R2FFO1908GBZ8Y,2,18,21,N,
R1UJR94MM2UODS,5,21,21,N,
R13OQTSNBKBF3U,5,21,21,N,
R1R9EY7NKOAS5I,5,26,26,N,
RH144LZR1D4UT,3,25,29,N,
R22E5QNBP4V4V8,5,37,38,N,
R24W7XESPACNFR,1,21,22,N,
R1493QPPXS5DFI,5,89,107,N,
R10YFQEBPO8HSI,4,115,129,N,
R2YGT9E6GTPPRQ,1,21,25,N,
RFH672XL0XNQQ,5,36,38,N,
R2PZ0BOVW45OI5,4,40,41,N,
R3NG19LR8FLL2H,1,29,30,N,
R3IAL7YJCK1LO1,5,28,28,N,
R1LH1Y4XV3CULF,1,20,20,N,
RK3094KL6OZZ3,1,29,33,N,
RUS7J60D1SN2,4,46,52,N,
R5JFHKTNWYXPN,5,35,42,N,
R2FKCSONJGF8CO,1,57,71,N,
R3RQV1OIQ38LG1,5,30,31,N,
R21CWJ7C2BFQLE,4,26,28,N,
R2O9H5GW9RHQ1Q,5,34,34,N,
R3GJBGUSP5MEOQ,1,38,43,N,
R51K3L40U1TB6,5,36,39,N,
RXE8KAUXBBMSK,5,143,148,N,
R38DMPZQM9X8ID,4,19,20,N,
R2ZGY326SJRD5Q,5,52,63,N,
RI0L4XB0NVPYI,3,366,371,N,
R24AGS1FWN7PX5,1,25,30,N,
RTC8TAARJWM0L,5,30,31,N,
RX6YUWO5EVWRR,5,34,39,N,
R12Q9WRJVP5K96,2,18,21,N,
R3806GP66I8AKG,4,36,42,N,
R23MZWUVQGOKVI,5,36,36,N,
R24U6IGFHT9OF4,3,18,21,N,
R2TMCXNU1FDVNV,5,19,21,N,
R3DSBI57HUASFC,5,17,20,N,
R2DBC7HWD0TQQY,5,145,159,N,
RSI6NIOANBM5F,5,30,31,N,
R3K1MMCC7NV92P,5,44,47,N,
R290OKBQ8W9OIA,5,25,26,N,
R3OWDG7Z3UVYS0,5,27,28,N,
R2BPQPW78THNGH,2,35,39,N,
R2LZLEOIRISVY9,3,727,759,N,
R3NAXBE4JRQ0QI,5,85,88,N,
R2DVBRUW3LLU1Z,5,26,28,N,
R39SFUMC5UWEGZ,1,177,216,N,
R1SWP2SGF92K2G,3,18,25,N,
R33OWMRQW5KEWK,5,22,23,N,
R3PN3BJ9SBFK92,5,17,20,N,
R3IK8FYNDEZMPU,4,28,32,N,
R2QSNTSDTXLE24,5,89,93,N,
R30NDZ2W3RZU1E,2,19,23,N,
R54KVTIW1H9QQ,5,33,34,N,
R28YKMVZZLRYBV,5,23,26,N,
R2OC8EIQSNX8DZ,1,22,22,N,
R1APBJ3SZKJZ6R,4,71,72,N,
R254JB1U41B67B,3,40,42,N,
R38GCNVJ382EHC,1,52,63,N,
R3TX4D5HVCWI91,5,24,25,N,
R227PA5Y13DZU,1,15,22,N,
R2XBGEGYGHG3I7,5,52,56,N,
R1UDD5U1O095QO,4,22,22,N,
RC6WITIJYL88N,5,25,33,N,
R1SJRB6RZLE68N,4,18,22,N,
R3W4HRJXFIXAZS,2,30,36,N,
R2SG2MK92OP791,1,26,36,N,
R1RTHFVCUWXTIQ,1,67,74,N,
RLZXS2AZ9RS9K,1,58,69,N,
R2NY225AV92CH0,5,27,28,N,
R1192J9JG78FSZ,5,24,25,N,
R2NY9Z0DACC5SR,4,29,32,N,
R1YMAS9DLQB4ZU,5,49,51,N,
R2Y28NROMVUM0T,3,24,28,N,
R3GZ8D3PTZBN4A,5,28,32,N,
R2O5TEXHXW4USP,5,19,21,N,
R3KBIY0KUTHUJG,5,39,39,N,
R3RXSQTK5ZN8JJ,1,24,25,N,
R8XT8VFSQYW5T,5,24,24,N,
R1REDSE2KOORCB,3,35,39,N,
R38DEE9P1EGNG,1,20,23,N,
R9G54MBVOK8CT,1,56,68,N,
RP9BF6UL3EN6Y,5,102,105,N,
R2Q19YWVDHW9RK,5,19,22,N,
R9B8LHCNW3GK,4,34,38,N,
R3OF5XZ6J2NDU6,3,58,62,N,
R2UR89DN2REFHO,5,81,91,N,
R1Q6DUYCR355MP,5,96,99,N,
R1FMAUV9X8Z9J9,5,23,23,N,
R30XKO0ZAMZ31Z,1,17,26,N,
RM6A0JDCZ4A52,5,31,41,N,
R1EEPYL4LDD619,4,34,34,N,
R1Q56PWVVAK0UV,5,81,81,N,
R30QZ2BL9QW08T,4,105,112,N,
R18TBQEPWSQTIL,5,25,33,N,
R3R0FP1C24NZEO,5,21,22,N,
RGLJ39XVBK2LO,1,33,40,N,
R3I4VEPRDB6N66,1,42,47,N,
RLY5CK4H46RLO,5,92,99,N,
R1KQA11RILB2Z3,1,21,27,N,
R1XN7M6G0OIRZ9,4,56,65,N,
R2ZONDWUF3OS8V,5,25,28,N,
R27PC2G1CDV4ID,3,23,27,N,
R3PB1CHGTJTB61,5,31,31,N,
R2KVNSQ8KT35FX,5,68,70,N,
R2D2CFJSLESAVF,3,20,29,N,
RPI7G05B946QF,5,34,45,N,
RA6CPUJCYJ3C7,5,31,32,N,
RNKD3OZI7J7GO,5,124,140,N,
R2RPU8X8FGYH5R,5,25,26,N,
R1W1JXS4DOAA33,4,29,30,N,
R2ELI96GADR0DU,1,26,28,N,
R3LR4G5DWVLZWI,4,27,28,N,
R1SP3TGDUIORG1,5,134,137,N,
R17KKVVRAKSG59,3,24,26,N,
R2ZJQ71060XUCE,5,158,162,N,
R1XJ9ICHMAWE67,5,201,214,N,
RPKEBF8O3ZK2,3,41,45,N,
R1Y8WXYB0TEEEQ,1,64,64,N,
R3MGTWJ1IVREN5,5,29,29,N,
R2DIGJ98WCIX47,2,59,74,N,
R3UUDIT9E90CHV,5,86,106,N,
RK6JUMHEUY958,1,19,22,N,
R2JW845V4AE8BA,1,68,72,N,
R1OHXY066URG79,5,29,31,N,
R37H4I17Y2WG57,5,40,47,N,
R2QCATKBSY1B6,1,28,28,N,
R1Y0FBY7EY3T61,5,25,27,N,
R1VLRY1P35GSV2,4,19,21,N,
R2EAZOALG18LGP,5,59,62,N,
R31DJOT65LP1BX,2,39,43,N,
R267Z9WCG0IYS6,1,22,27,N,
R3LCL7X3EBFYOR,5,22,23,N,
RPO25B1H2S9J2,5,22,22,N,
R3FGYY9IVK9B1J,2,21,23,N,
RHWKO2F4XV56K,5,39,43,N,
R1K6HG7L2PNIJN,5,59,70,N,
R3KPJDJ5SART1U,2,19,24,N,
R3O21NO5HXKU5O,1,26,31,N,
R2EZRYS0FS6HPK,1,23,23,N,
ROD5F3NXWVMQR,5,96,101,N,
R1Z7KSR4JZSRG1,1,18,20,N,
R3RIYPW5PEL4QH,5,15,20,N,
R3KSXYCJWLPP43,5,24,26,N,
RWS9JQ8J2I13Q,1,23,36,N,
R2T0UFSCMGQV45,5,19,23,N,
R3MP8UM9D7ROP1,5,18,20,N,
R3SUZSBZ71FOJY,2,46,55,N,
R2QA25SDQU0FFE,4,21,23,N,
R1LWWYUWNZLU9X,5,60,64,N,
R3M1TQ386GPXY9,5,16,20,N,
R2HSILP54AGDH5,2,229,253,N,
R19F8O9I1T41MS,1,33,42,N,
RXDBZJVF4QH2K,4,17,20,N,
R27CC1FH48CPZH,1,39,54,N,
R1OGASQX8XKBRR,5,36,40,N,
R3QG9BR10WGH0C,1,41,43,N,
RG56GNDODKWHW,4,17,22,N,
R1CD6HRRWZZBLL,5,21,21,N,
R3KPLIOA4PTMI9,1,21,22,N,
R1GXM64VHODHYO,1,254,268,N,
RMB59VOBZIQXJ,5,30,31,N,
R3GHLTGC3MYL7E,2,25,25,N,
R1TF2KZ4EJER3H,5,174,186,N,
R12Z34120TYYKR,1,16,20,N,
R35JRJ6K0H0RQB,1,142,187,N,
R38DFCE734RW2Z,4,85,88,N,
R2IZSBSFOYSEHD,5,18,22,N,
R1ZDV0PRB30LYZ,1,21,23,N,
R2RJRLI6H04Z15,3,158,167,N,
R2GVB6S06OKDV6,5,25,26,N,
R3IMQWCD6BPMFR,4,23,25,N,
RZWUN4T77E02,2,22,23,N,
R1LM50MFV570CW,4,25,27,N,
R3FGK2KU6HSP4X,5,63,67,N,
R2JJ1ROMZCXW5K,4,18,21,N,
R3CQ05TBUQK9ZM,3,35,40,N,
R1AQCE3JGRW43D,5,54,55,N,
R32G1T889R60QC,5,29,34,N,
R15KXLFCNO427B,1,14,23,N,
RAJHIQB4YGHFU,5,23,24,N,
RBRPYMUFBDFGE,5,25,26,N,
ROSBT8372X49M,5,41,45,N,
RAZQOE39O59QO,5,34,34,N,
RQ5OABFNI0QNY,5,30,34,N,
R1HOY5Z363K89M,5,23,25,N,
R3I9L261SJ5BF0,5,28,31,N,
R1MYX609XZC1Q6,3,50,55,N,
R1BZYLULXYGVXX,5,20,23,N,
R3RPG8K4T4JBTX,5,19,20,N,
R1J9LL1WG5APV0,5,65,71,N,
R1UVDBYIVDE74O,4,30,35,N,
R2DZS2MTQD5H47,1,89,102,N,
R1FJLZDFC1PWGD,5,116,127,N,
R1KMG9YF1SOZ5G,5,44,50,N,
R22OP79BDQUCAA,4,20,20,N,
R2XO281XRQ5CWO,1,25,28,N,
R211CKOJ2MCBMT,5,24,31,N,
R26GLYU1LLJBEK,1,39,42,N,
R3MTFQCG152F7,1,29,29,N,
R1OJHOCRLE5WE8,4,22,23,N,
R2DK5SS4OB9O9N,1,24,24,N,
RH7QCUV0R87Z4,1,22,29,N,
RV4FRC0SJKJVX,1,41,52,N,
R3PS4G85XVB03H,5,28,28,N,
R32HR8Y5335SDW,1,39,42,N,
RB6XJT80JNLYA,5,20,22,N,
RL4AUC064MOCV,5,23,27,N,
R17G9XT9JVO18A,3,179,203,N,
R24H707CHOHEY8,5,70,76,N,
R399JKJHYJX88C,5,32,37,N,
RJ10UV4UP8H3X,5,26,27,N,
R3K11A6T6CDO4I,4,26,27,N,
R3UDUSL8QX7ZRJ,5,66,66,N,
RHMP3TM38ZKFS,1,291,314,N,
RX6R25EIFZBLC,5,47,48,N,
ROYN55X649T4D,5,240,250,N,
RGV8ILSDWCAG1,1,19,28,N,
R2892350YEOV1A,2,19,21,N,
R2QIGOQKVQXKYG,5,85,90,N,
R8V4OYA9KVYQG,4,54,58,N,
R3W3FDQ3SUX92P,4,19,22,N,
RYU7EPTIK3XJQ,4,105,106,N,
R23MXNLB17IQ21,1,19,26,N,
R2X9W77DO1LH8Y,5,24,24,N,
R1JMJHMIWL6P4B,5,63,66,N,
R1OU5XWN2DY48R,4,19,20,N,
R3U79AEX3VA7N5,5,20,23,N,
R1ICKWQ9T3LASN,1,44,51,N,
RA4G311CMDVAR,5,52,57,N,
RWMB36L328V61,5,17,23,N,
R2FUC2YU1MVI91,3,22,25,N,
R3C7V6R7GXTLGH,5,60,65,N,
RWNPIN2MAX7ZJ,2,28,39,N,
RFEMT1SLS16IU,5,52,58,N,
R30TSB5VXUTXNS,5,24,24,N,
RRTTDN90RLLNY,1,28,39,N,
R1F648MI1MB9DT,5,29,35,N,
R8PKV09FMJC8F,5,22,27,N,
R1ILM43E8E1ZBT,1,47,63,N,
R3HFQIA0Z0ZAV8,4,13,22,N,
R27BNN32VMIBGG,5,25,32,N,
RL8CNGLF9ZZJ7,5,22,29,N,
RK1E29Z0R9YP8,1,47,51,N,
R1WWE1WWQYLS9,4,13,21,N,
R35B4UHDNFYHXF,1,20,22,N,
R3FKLBE4QQT7HX,5,43,45,N,
R3U2DNJ93J2GDH,5,23,25,N,
R19XL4UFKMCZSJ,1,72,82,N,
R3H16RU8VN2VZA,5,44,46,N,
R2U1K9OLRJGJ5I,1,18,21,N,
